event_id,camera_id,lane_id,LPN,LPJ,LPT,LPN_OCRval,LPJ_OCRval,LPT_OCRval,LPN_score,LPJ_score,LPT_score,weighted_score,baseline_tau_weighted,baseline_tau_or,LPN_thresh,LPJ_thresh,LPT_thresh,decision_weighted_baseline,decision_or_adaptive,feedback_source,error_label,overall_correct
s0-c2-922,CAM-2,2,ZXT1174,OK,PASSENGER,ZXT1174,OK,TEMP,89.495,82.267,50.379,81.098,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-923,CAM-2,2,QLC4264,FL,TRAILER,QLC4264,FL,TRAILER,91.322,85.678,51.326,83.347,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-924,CAM-2,2,GIW0310,TX,PASSENGER,GIW0310,TX,PASSENGER,88.520,89.737,49.680,83.120,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-925,CAM-2,2,DIE1603,FL,TEMP,DIE1603,FL,TEMP,90.251,87.103,55.258,83.900,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-926,CAM-2,2,ADE1998,CO,TEMP,ADE1998,CO,TRAILER,88.543,83.519,50.916,81.141,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-927,CAM-2,2,WIJ7686,FL,COMMERCIAL,WIJ7686,FL,COMMERCIAL,92.554,84.713,50.709,83.533,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-928,CAM-2,2,BPI4522,AZ,COMMERCIAL,BPI4522,AZ,COMMERCIAL,92.529,87.238,52.431,84.663,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-929,CAM-2,2,LLE1847,NV,TRAILER,SLE1847,NV,COMMERCIAL,92.261,86.666,51.619,84.207,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-930,CAM-2,2,PYC7243,TX,TRAILER,PYC7243,TX,TRAILER,90.628,85.081,46.320,82.040,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-931,CAM-2,2,XLY5424,CO,GOV,XLY5424,CO,GOV,90.898,84.599,50.143,82.580,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-932,CAM-2,2,EMN3182,CA,TRAILER,EMN3182,CA,GOV,88.787,86.363,49.604,82.061,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-933,CAM-2,2,WZI1636,TX,PASSENGER,WZI1636,TX,COMMERCIAL,91.754,88.987,54.305,85.168,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-934,CAM-2,2,JIR3072,NV,TRAILER,JIR3072,CO,TRAILER,91.742,85.569,50.591,83.409,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-935,CAM-2,2,PVA9571,NV,PASSENGER,PVA9571,NV,COMMERCIAL,88.145,85.640,49.527,81.476,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-936,CAM-2,2,GVE1066,TX,TEMP,GVE1066,TX,TEMP,87.818,86.570,47.450,81.326,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-937,CAM-2,2,FLS7386,NV,TEMP,FLS7306,NV,TEMP,92.417,86.042,47.017,83.376,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-938,CAM-2,2,RIC9422,CA,TRAILER,RIC9422,CA,GOV,92.286,87.071,49.550,84.050,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-939,CAM-2,2,ABU1664,TX,COMMERCIAL,ABU1664,TX,COMMERCIAL,91.007,83.557,50.405,82.310,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-940,CAM-2,2,RKK5428,NV,GOV,RKK5428,NV,GOV,94.956,85.298,50.260,84.871,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-941,CAM-2,2,GXQ2470,TX,COMMERCIAL,GXQ2470,TX,GOV,91.774,85.451,48.843,83.121,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-942,CAM-2,2,WFU3804,OK,PASSENGER,WFU3804,OK,PASSENGER,89.007,87.979,48.164,82.521,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-943,CAM-2,2,VAM6616,CA,PASSENGER,VAM6616,CA,PASSENGER,91.932,86.639,49.898,83.774,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-944,CAM-2,2,QQG2726,CA,TRAILER,QQG2726,CA,TEMP,89.521,83.608,50.653,81.621,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-945,CAM-2,2,PDH9592,TX,GOV,PDH9592,TX,COMMERCIAL,92.184,86.826,49.311,83.878,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-946,CAM-2,2,KRF5397,AZ,GOV,KRF5397,AZ,GOV,94.943,84.229,51.105,84.618,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-947,CAM-2,2,MEH9150,TX,TEMP,MEH9150,TX,PASSENGER,92.020,80.969,54.507,82.525,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-948,CAM-2,2,VYI4180,CA,PASSENGER,VYI4180,CA,TEMP,89.090,83.476,48.587,81.050,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-949,CAM-2,2,MQB7621,TX,TEMP,MQB7621,TX,TEMP,88.149,87.083,50.089,82.067,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-950,CAM-2,2,BTJ0888,FL,PASSENGER,BTJ0888,FL,PASSENGER,88.875,86.113,48.760,81.891,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-951,CAM-2,2,OXM0066,AZ,PASSENGER,OXM0066,AZ,TEMP,88.821,86.316,52.187,82.449,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-952,CAM-2,2,HPL3396,NV,PASSENGER,HPL3396,NV,TEMP,92.219,87.887,51.572,84.606,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-953,CAM-2,2,KDX6283,TX,COMMERCIAL,KDX6283,TX,TEMP,89.511,83.870,49.125,81.479,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-954,CAM-2,2,YZD1021,NV,COMMERCIAL,YZD1021,NV,TEMP,90.718,86.130,53.475,83.526,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-955,CAM-2,2,OXS7484,AZ,GOV,OXS7484,NV,GOV,92.424,86.146,51.678,84.115,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-956,CAM-2,2,CCM2192,CO,PASSENGER,CCM2192,CO,PASSENGER,88.498,86.823,50.039,82.143,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-957,CAM-2,2,ORP9833,AZ,TRAILER,ORP9833,NV,TRAILER,91.241,88.749,41.799,82.953,81.000,47.000,83.129,77.794,42.142,auto_clear,review,review,correct,0
s0-c2-958,CAM-2,2,OBL6941,OK,GOV,OBL6941,OK,TRAILER,90.330,83.536,49.434,81.818,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-959,CAM-2,2,CFM8943,NM,TEMP,CFM8943,NM,TEMP,90.978,87.988,49.561,83.719,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-960,CAM-2,2,NXG7565,NV,COMMERCIAL,NXG7565,NV,COMMERCIAL,89.331,85.500,50.945,82.232,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-961,CAM-2,2,QXR3055,AZ,COMMERCIAL,QXR3055,AZ,COMMERCIAL,94.626,90.939,48.923,86.480,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-962,CAM-2,2,AXQ2590,CO,TRAILER,AXQ2590,CO,TRAILER,91.473,86.655,49.328,83.465,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-963,CAM-2,2,DPB8468,CO,GOV,DPB8468,CO,GOV,94.145,87.763,51.700,85.544,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-964,CAM-2,2,VGG8813,CA,TRAILER,VGG8813,CA,TRAILER,92.026,87.648,51.800,84.460,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-965,CAM-2,2,TFM6155,FL,GOV,TFM6155,FL,GOV,92.987,86.573,50.817,84.417,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-966,CAM-2,2,IEV9165,OK,GOV,IEV9165,OK,GOV,92.308,83.836,48.395,82.756,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-967,CAM-2,2,SEJ3217,TX,TEMP,SEJ3217,TX,TEMP,90.032,85.982,47.282,82.202,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-968,CAM-2,2,IEX0919,CO,TEMP,IEX0919,CO,PASSENGER,95.438,85.888,53.472,85.801,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-969,CAM-2,2,FOV0104,AZ,TEMP,FOV0104,AZ,TEMP,90.989,85.121,50.695,82.891,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-970,CAM-2,2,NKQ5871,OK,TEMP,NKQ5871,OK,PASSENGER,87.872,87.368,51.904,82.300,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-971,CAM-2,2,YBT1972,NV,TRAILER,YBT1972,NV,PASSENGER,88.292,87.604,49.555,82.241,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-972,CAM-2,2,JYD1650,NV,COMMERCIAL,JYD1650,NV,GOV,91.448,85.943,51.457,83.522,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-973,CAM-2,2,YHA8804,CO,COMMERCIAL,YHA8804,CO,GOV,91.148,84.764,49.628,82.686,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-974,CAM-2,2,LGU8409,NV,TEMP,LGU8409,NV,GOV,92.105,85.898,49.541,83.548,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-975,CAM-2,2,AGB7617,AZ,TRAILER,AGB7617,AZ,TEMP,93.001,89.202,46.687,84.724,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-976,CAM-2,2,EIH8577,NV,GOV,EIH8577,CO,GOV,91.491,85.036,50.242,83.044,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-977,CAM-2,2,DQV1029,NM,COMMERCIAL,DQV1029,NM,COMMERCIAL,86.502,85.747,50.104,80.778,81.000,47.000,83.129,77.794,42.142,review,auto_clear,none,,1
s0-c2-978,CAM-2,2,CXL9349,CA,TRAILER,CXL93L9,CA,TEMP,90.736,88.273,44.442,82.930,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-979,CAM-2,2,QAS7021,OK,PASSENGER,QAS7021,OK,TEMP,96.132,88.671,53.812,87.173,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-980,CAM-2,2,DOH1775,OK,TRAILER,DOH1775,OK,TEMP,89.368,84.066,48.419,81.370,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-981,CAM-2,2,HWQ6650,NV,TRAILER,HWQ6650,NV,TRAILER,92.487,83.512,53.261,83.462,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-982,CAM-2,2,ZXB7735,NM,PASSENGER,ZLB7735,NM,TEMP,94.815,82.563,48.057,83.513,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-983,CAM-2,2,HRV8046,NV,PASSENGER,HRV8046,NV,GOV,89.233,88.148,50.917,83.106,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-984,CAM-2,2,KEN6667,NV,COMMERCIAL,KEN6667,NV,COMMERCIAL,89.859,88.536,53.180,83.894,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-985,CAM-2,2,SNT7203,CO,COMMERCIAL,SNT7203,CO,COMMERCIAL,91.541,85.389,46.462,82.626,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-986,CAM-2,2,JQD1240,FL,TRAILER,JQD1240,FL,PASSENGER,87.042,84.382,50.134,80.575,81.000,47.000,83.129,77.794,42.142,review,auto_clear,none,,0
s0-c2-987,CAM-2,2,BPN9293,CA,TRAILER,BPN9293,CA,PASSENGER,95.191,88.920,50.116,86.235,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-988,CAM-2,2,XLN8625,TX,PASSENGER,XLN8625,TX,PASSENGER,89.974,86.341,50.546,82.788,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-989,CAM-2,2,GSA8923,NM,PASSENGER,GSA8923,NM,TRAILER,90.514,86.290,49.255,82.847,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-990,CAM-2,2,KSF6042,CA,GOV,KZF6042,CA,GOV,90.612,90.163,50.888,84.497,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-991,CAM-2,2,ZZP1960,NV,PASSENGER,ZZP1960,NV,TRAILER,89.565,88.502,47.591,82.897,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-992,CAM-2,2,KRM7355,TX,PASSENGER,KRM7355,TX,COMMERCIAL,91.456,86.082,49.038,83.212,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-993,CAM-2,2,YKD6466,CO,GOV,YKD6466,CO,GOV,91.827,84.721,49.145,82.937,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-994,CAM-2,2,RHW0731,NM,GOV,RHW0731,NM,GOV,89.303,89.205,47.930,83.063,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-995,CAM-2,2,GVY3805,AZ,PASSENGER,GVY3805,AZ,PASSENGER,94.083,82.903,45.172,82.833,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-996,CAM-2,2,GUI1897,CA,PASSENGER,GUI1897,CA,PASSENGER,88.812,85.419,51.001,81.953,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-997,CAM-2,2,XSN4299,CO,PASSENGER,XSN4299,CO,GOV,93.208,87.154,48.773,84.424,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-998,CAM-2,2,HWK6498,CA,TEMP,HWK6498,CA,TEMP,93.809,85.851,49.923,84.441,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-999,CAM-2,2,YJT4920,TX,TRAILER,YJTX920,TX,GOV,95.585,87.117,50.051,85.791,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1000,CAM-2,2,LRW0669,TX,GOV,L1W0669,TX,GOV,90.443,86.639,48.051,82.753,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1001,CAM-2,2,HWI5676,OK,TRAILER,HWI5676,OK,TRAILER,87.698,87.216,49.437,81.790,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1002,CAM-2,2,UYI0183,CA,TEMP,UYI0183,CA,TRAILER,92.653,87.975,52.102,84.933,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1003,CAM-2,2,VOJ5985,FL,TEMP,VOJ5985,FL,TEMP,89.211,88.196,52.189,83.303,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1004,CAM-2,2,BFC3443,CA,COMMERCIAL,BFC3443,CA,COMMERCIAL,92.095,88.099,51.197,84.561,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1005,CAM-2,2,KMU7051,AZ,TEMP,KMU7051,AZ,TEMP,93.630,87.316,52.617,85.268,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1006,CAM-2,2,TDS0148,CA,TRAILER,TDS0148,CA,TRAILER,91.831,83.960,46.604,82.292,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1007,CAM-2,2,AAL4073,NV,TEMP,AAL4073,NV,GOV,89.071,88.086,47.627,82.510,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1008,CAM-2,2,NJG5015,CA,TEMP,NJG5015,CA,TEMP,91.873,87.084,48.483,83.688,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1009,CAM-2,2,JIW5345,NM,GOV,JIW5345,NM,COMMERCIAL,87.751,84.062,50.184,80.825,81.000,47.000,83.129,77.794,42.142,review,auto_clear,none,,0
s0-c2-1010,CAM-2,2,GYZ8603,OK,COMMERCIAL,GYZ8603,OK,PASSENGER,91.213,86.310,49.193,83.194,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1011,CAM-2,2,XRC6105,CO,COMMERCIAL,XRC6105,CO,COMMERCIAL,91.045,83.958,49.748,82.370,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1012,CAM-2,2,RTC6527,FL,TRAILER,RTC6527,FL,TEMP,95.348,89.614,47.906,86.225,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1013,CAM-2,2,TKS4765,NM,GOV,BKS4765,NM,PASSENGER,88.228,85.900,55.259,82.468,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1014,CAM-2,2,AWN3191,AZ,GOV,AWN3191,AZ,GOV,95.295,86.705,51.961,85.788,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1015,CAM-2,2,UNY7223,TX,TEMP,UNY7223,TX,TEMP,93.591,81.412,53.971,83.385,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1016,CAM-2,2,HFE7024,TX,GOV,HFE7024,TX,TRAILER,90.406,85.975,54.331,83.444,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1017,CAM-2,2,YJV5067,TX,COMMERCIAL,YJV5067,TX,COMMERCIAL,92.780,86.140,50.419,84.102,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1018,CAM-2,2,UXF7665,FL,PASSENGER,UXF7665,FL,TEMP,93.065,87.175,53.063,85.003,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1019,CAM-2,2,VUK8227,CO,TRAILER,VUK8227,CO,TEMP,92.219,83.480,46.408,82.289,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1020,CAM-2,2,VGM2471,CO,TRAILER,VGM2471,CO,GOV,88.331,86.333,48.625,81.676,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1021,CAM-2,2,GOV9826,OK,GOV,GOV9826,OK,TEMP,92.869,86.626,46.779,83.770,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1022,CAM-2,2,WCN9014,FL,PASSENGER,WCN9014,FL,COMMERCIAL,89.092,86.969,45.110,81.751,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1023,CAM-2,2,LOR3857,FL,PASSENGER,LOR3857,FL,TRAILER,86.987,85.639,50.778,81.084,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1024,CAM-2,2,CFU0687,NV,COMMERCIAL,CFU0687,NV,COMMERCIAL,91.021,88.399,47.270,83.541,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1025,CAM-2,2,WXX1775,NM,COMMERCIAL,WXX1775,OK,COMMERCIAL,89.288,87.418,50.221,82.774,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1026,CAM-2,2,WGJ7878,FL,TRAILER,WGJ7878,FL,TRAILER,91.512,83.746,51.589,82.806,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1027,CAM-2,2,XUQ3145,FL,COMMERCIAL,XUQ3145,FL,TEMP,92.794,84.678,50.042,83.541,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1028,CAM-2,2,QVU7063,AZ,PASSENGER,QVU7063,AZ,PASSENGER,92.706,84.354,50.845,83.503,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1029,CAM-2,2,DOS1676,FL,COMMERCIAL,DOS1676,CA,COMMERCIAL,91.963,86.344,46.707,83.208,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1030,CAM-2,2,PEE6940,NV,TRAILER,PEE6940,NV,TRAILER,90.383,88.707,48.165,83.463,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1031,CAM-2,2,DAA2226,FL,TEMP,DAA2226,FL,PASSENGER,92.487,85.388,53.636,84.175,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1032,CAM-2,2,JMB1136,CO,TEMP,JMB1136,CO,TEMP,89.470,86.898,46.756,82.163,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1033,CAM-2,2,RVE3475,AZ,COMMERCIAL,RVE3475,AZ,COMMERCIAL,88.371,85.995,48.779,81.601,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1034,CAM-2,2,WEU8848,AZ,GOV,WEU8848,AZ,PASSENGER,90.911,86.560,49.331,83.151,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1035,CAM-2,2,VPR0599,OK,PASSENGER,VPR0599,OK,PASSENGER,96.108,85.457,52.712,85.871,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1036,CAM-2,2,PQM9549,OK,GOV,PQM9549,OK,GOV,88.840,85.023,54.307,82.324,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1037,CAM-2,2,LGS4143,FL,TRAILER,LGS4143,FL,GOV,90.929,88.500,50.587,84.027,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1038,CAM-2,2,ROX4220,NM,TRAILER,ROX4220,NM,TRAILER,92.343,85.505,53.770,84.164,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1039,CAM-2,2,IPP8699,AZ,COMMERCIAL,IPP8699,AZ,COMMERCIAL,90.589,84.000,50.341,82.246,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1040,CAM-2,2,LRC6200,AZ,PASSENGER,LRC6200,AZ,GOV,94.222,84.050,48.836,83.854,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1041,CAM-2,2,BUH0672,NM,GOV,BUH0672,NM,GOV,92.109,88.736,53.020,85.065,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1042,CAM-2,2,NEP3074,AZ,TRAILER,NEP3074,AZ,GOV,92.115,85.057,50.930,83.467,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1043,CAM-2,2,GDP5826,OK,COMMERCIAL,GDP5826,OK,TEMP,89.187,93.049,48.342,84.412,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1044,CAM-2,2,QPK3053,TX,TEMP,QPK3053,TX,TEMP,94.424,88.973,50.942,85.994,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1045,CAM-2,2,UHM2984,CO,TRAILER,UHM2984,CO,TRAILER,91.587,82.903,50.557,82.393,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1046,CAM-2,2,BRX7078,NV,COMMERCIAL,BRX7078,NV,PASSENGER,91.892,90.135,49.037,84.848,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1047,CAM-2,2,BSQ5431,TX,GOV,BSQ5431,TX,TEMP,89.295,82.023,50.391,80.914,81.000,47.000,83.129,77.794,42.142,review,auto_clear,none,,0
s0-c2-1048,CAM-2,2,EWR0015,FL,COMMERCIAL,EWR0015,FL,TEMP,88.506,90.249,50.743,83.452,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1049,CAM-2,2,SZE2249,TX,GOV,SZE2249,TX,PASSENGER,90.003,85.971,48.076,82.303,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1050,CAM-2,2,JOM0345,TX,COMMERCIAL,JOM0345,FL,TRAILER,89.643,84.746,51.939,82.273,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1051,CAM-2,2,ILN2051,TX,TRAILER,ILN2051,TX,TRAILER,93.012,87.036,49.850,84.446,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1052,CAM-2,2,UNA9728,NV,COMMERCIAL,UNA9728,NV,COMMERCIAL,91.166,88.883,54.504,84.868,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1053,CAM-2,2,QEA1051,TX,TRAILER,QEA1051,TX,TRAILER,91.044,83.778,46.002,81.745,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1054,CAM-2,2,PBC7396,TX,TEMP,PBC7396,TX,COMMERCIAL,92.533,81.704,51.818,82.636,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
s0-c2-1055,CAM-2,2,MZH4541,FL,GOV,MZH4541,FL,GOV,93.512,86.484,48.291,84.269,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1056,CAM-2,2,XSN9510,NM,COMMERCIAL,XSN9510,NM,COMMERCIAL,93.003,90.152,49.793,85.524,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,1
s0-c2-1057,CAM-2,2,ZOT2687,AZ,TEMP,ZOT2687,AZ,GOV,92.893,88.320,49.723,84.817,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,dispute,type1,0
s0-c2-1058,CAM-2,2,RXN5841,TX,COMMERCIAL,RXN5841,CO,COMMERCIAL,92.063,80.779,52.576,82.190,81.000,47.000,83.129,77.794,42.142,auto_clear,auto_clear,none,,0
